Time (UTC+0:00),GPOA [W/m^2],System DC efficiency [%],System DC power [W],System AC power [W],Inverter conversion efficiency [%],Final system efficiency [%]
22-01-00 4:30,0.048,0,0,0,0,0
22-01-00 5:30,0.009,0,0,0,0,0
22-01-00 6:30,0,0,0,0,0,0
22-01-00 7:30,1.318,14.774,0.279,0,0,0
22-01-00 8:30,54.744,17.454,13.676,11.503,84.11,14.68
22-01-00 9:30,128.609,17.866,32.888,29.761,90.493,16.168
22-01-00 10:30,205.535,18.003,52.961,48.795,92.133,16.587
22-01-00 11:30,232.871,18.013,60.038,55.495,92.432,16.65
22-01-00 12:30,225.623,17.954,57.978,53.546,92.356,16.581
22-01-00 13:30,182.212,17.908,46.702,42.867,91.787,16.437
22-01-00 14:30,107.501,17.748,27.308,24.463,89.582,15.899
22-01-00 15:30,45.588,17.304,11.291,9.234,81.788,14.152
22-01-00 16:30,0.721,0,0,0,0,0
22-01-00 17:30,0,0,0,0,0,0
22-01-00 18:30,0,0,0,0,0,0
22-01-00 19:30,0,0,0,0,0,0
22-01-00 20:30,0,0,0,0,0,0
22-01-00 21:30,0,0,0,0,0,0
22-01-00 22:30,0,0,0,0,0,0
22-01-00 23:30,0.009,0,0,0,0,0
23-01-00 0:30,0.005,0,0,0,0,0
23-01-00 1:30,0,0,0,0,0,0
23-01-00 2:30,0,0,0,0,0,0
23-01-00 3:30,0,0,0,0,0,0
23-01-00 4:30,0,0,0,0,0,0
23-01-00 5:30,0.005,0,0,0,0,0
23-01-00 6:30,0.027,0,0,0,0,0
23-01-00 7:30,1.535,14.957,0.329,0,0,0
23-01-00 8:30,82.116,17.718,20.823,18.298,87.877,15.57
23-01-00 9:30,179.073,17.974,46.065,42.261,91.742,16.49
23-01-00 10:30,217.872,17.98,56.065,51.734,92.276,16.591
23-01-00 11:30,263.127,17.963,67.648,62.693,92.675,16.648
23-01-00 12:30,221.105,17.958,56.827,52.456,92.309,16.576
23-01-00 13:30,175.704,17.92,45.064,41.314,91.677,16.429
23-01-00 14:30,102.988,17.749,26.161,23.373,89.343,15.857
23-01-00 15:30,34.977,17.126,8.573,6.649,77.558,13.283
23-01-00 16:30,0.876,0,0,0,0,0
23-01-00 17:30,0.031,0,0,0,0,0
23-01-00 18:30,0.031,0,0,0,0,0
23-01-00 19:30,0.031,0,0,0,0,0
23-01-00 20:30,0.031,0,0,0,0,0
23-01-00 21:30,0.031,0,0,0,0,0
23-01-00 22:30,0.031,0,0,0,0,0
23-01-00 23:30,0.052,0,0,0,0,0
24-01-00 0:30,0.036,0,0,0,0,0
24-01-00 1:30,0.031,0,0,0,0,0
24-01-00 2:30,0.031,0,0,0,0,0
24-01-00 3:30,0.031,0,0,0,0,0
24-01-00 4:30,0.031,0,0,0,0,0
24-01-00 5:30,0.031,0,0,0,0,0
24-01-00 6:30,0.031,0,0,0,0,0
24-01-00 7:30,1.804,15.058,0.389,0,0,0
24-01-00 8:30,83.085,17.736,21.085,18.547,87.965,15.602
24-01-00 9:30,170.078,17.951,43.684,40.004,91.576,16.439
24-01-00 10:30,257.588,17.945,66.139,61.266,92.633,16.623
24-01-00 11:30,292.32,17.927,74.98,69.622,92.853,16.646
24-01-00 12:30,264.236,17.917,67.74,62.781,92.679,16.606
24-01-00 13:30,203.464,17.872,52.027,47.912,92.092,16.458
24-01-00 14:30,126.977,17.796,32.332,29.235,90.421,16.092
24-01-00 15:30,51.404,17.39,12.79,10.661,83.351,14.495
24-01-00 16:30,1.247,14.716,0.263,0,0,0
24-01-00 17:30,0.031,0,0,0,0,0
24-01-00 18:30,0.005,0,0,0,0,0
24-01-00 19:30,0.013,0,0,0,0,0
24-01-00 20:30,0.031,0,0,0,0,0
24-01-00 21:30,0.016,0,0,0,0,0
24-01-00 22:30,0,0,0,0,0,0
24-01-00 23:30,0,0,0,0,0,0
25-01-00 0:30,0,0,0,0,0,0
25-01-00 1:30,0,0,0,0,0,0
25-01-00 2:30,0.005,0,0,0,0,0
25-01-00 3:30,0.031,0,0,0,0,0
25-01-00 4:30,0.005,0,0,0,0,0
25-01-00 5:30,0,0,0,0,0,0
25-01-00 6:30,0,0,0,0,0,0
25-01-00 7:30,1.835,15.077,0.396,0,0,0
25-01-00 8:30,61.684,17.585,15.522,13.258,85.412,15.02
25-01-00 9:30,145.565,17.965,37.422,34.063,91.025,16.353
25-01-00 10:30,235.58,18.043,60.823,56.237,92.459,16.682
25-01-00 11:30,275.361,18.034,71.059,65.916,92.762,16.729
25-01-00 12:30,261.339,18.007,67.341,62.402,92.665,16.687
25-01-00 13:30,177.11,17.976,45.558,41.78,91.708,16.485
25-01-00 14:30,134.899,17.906,34.565,31.353,90.707,16.242
25-01-00 15:30,56.94,17.487,14.248,12.047,84.551,14.786
25-01-00 16:30,1.27,14.735,0.268,0,0,0
25-01-00 17:30,0,0,0,0,0,0
25-01-00 18:30,0,0,0,0,0,0
25-01-00 19:30,0,0,0,0,0,0
25-01-00 20:30,0,0,0,0,0,0
25-01-00 21:30,0,0,0,0,0,0
25-01-00 22:30,0,0,0,0,0,0
25-01-00 23:30,0,0,0,0,0,0
26-01-00 0:30,0,0,0,0,0,0
26-01-00 1:30,0,0,0,0,0,0
26-01-00 2:30,0,0,0,0,0,0
26-01-00 3:30,0,0,0,0,0,0
26-01-00 4:30,0,0,0,0,0,0
26-01-00 5:30,0,0,0,0,0,0
26-01-00 6:30,0,0,0,0,0,0
26-01-00 7:30,2.472,15.311,0.541,0,0,0
26-01-00 8:30,69.527,17.67,17.573,15.208,86.541,15.292
26-01-00 9:30,141.66,17.941,36.354,33.05,90.912,16.31
26-01-00 10:30,213.357,18.031,55.028,50.752,92.229,16.629
26-01-00 11:30,249.211,18.037,64.297,59.523,92.575,16.698
26-01-00 12:30,212.856,18.005,54.82,50.555,92.22,16.604
26-01-00 13:30,197.805,17.99,50.901,46.843,92.029,16.556
26-01-00 14:30,124.192,17.847,31.705,28.639,90.327,16.121
26-01-00 15:30,46.44,17.3,11.492,9.426,82.024,14.19
26-01-00 16:30,1.237,14.654,0.259,0,0,0
26-01-00 17:30,0.013,0,0,0,0,0
26-01-00 18:30,0.013,0,0,0,0,0
26-01-00 19:30,0.022,0,0,0,0,0
26-01-00 20:30,0.022,0,0,0,0,0
26-01-00 21:30,0.009,0,0,0,0,0
26-01-00 22:30,0.036,0,0,0,0,0
26-01-00 23:30,0.013,0,0,0,0,0
27-01-00 0:30,0,0,0,0,0,0
27-01-00 1:30,0,0,0,0,0,0
27-01-00 2:30,0,0,0,0,0,0
27-01-00 3:30,0.048,0,0,0,0,0
27-01-00 4:30,0.061,0,0,0,0,0
27-01-00 5:30,0.043,0,0,0,0,0
27-01-00 6:30,0.031,0,0,0,0,0
27-01-00 7:30,2.021,15.14,0.438,0,0,0
27-01-00 8:30,51.709,17.428,12.892,10.757,83.439,14.542
27-01-00 9:30,128.758,17.852,32.881,29.755,90.493,16.155
27-01-00 10:30,165.049,17.899,42.26,38.654,91.469,16.372
27-01-00 11:30,237.074,17.98,60.978,56.384,92.467,16.626
27-01-00 12:30,249.388,17.976,64.129,59.365,92.572,16.641
27-01-00 13:30,200.412,17.927,51.394,47.312,92.057,16.503
27-01-00 14:30,144.872,17.839,36.969,33.636,90.985,16.23
27-01-00 15:30,57.712,17.432,14.391,12.184,84.664,14.758
27-01-00 16:30,1.6,14.848,0.34,0,0,0
27-01-00 17:30,0,0,0,0,0,0
27-01-00 18:30,0.009,0,0,0,0,0
27-01-00 19:30,0.031,0,0,0,0,0
27-01-00 20:30,0.031,0,0,0,0,0
27-01-00 21:30,0.031,0,0,0,0,0
27-01-00 22:30,0.031,0,0,0,0,0
27-01-00 23:30,0.039,0,0,0,0,0
28-01-00 0:30,0.043,0,0,0,0,0
28-01-00 1:30,0.031,0,0,0,0,0
28-01-00 2:30,0.043,0,0,0,0,0
28-01-00 3:30,0.061,0,0,0,0,0
28-01-00 4:30,0.027,0,0,0,0,0
28-01-00 5:30,0.009,0,0,0,0,0
28-01-00 6:30,0.013,0,0,0,0,0
28-01-00 7:30,2.469,15.218,0.537,0,0,0
28-01-00 8:30,48.385,17.363,12.017,9.925,82.591,14.34
28-01-00 9:30,141.106,17.893,36.115,32.825,90.889,16.263
28-01-00 10:30,251.23,18.036,64.815,60.013,92.591,16.7
28-01-00 11:30,288.771,18.028,74.465,69.134,92.84,16.737
28-01-00 12:30,312.255,18.022,80.496,74.828,92.958,16.753
28-01-00 13:30,276.834,18.035,71.415,66.252,92.77,16.731
28-01-00 14:30,186.628,17.975,47.984,44.08,91.864,16.513
28-01-00 15:30,76.769,17.612,19.34,16.89,87.332,15.381
28-01-00 16:30,4.285,15.601,0.956,0,0,0
28-01-00 17:30,0.031,0,0,0,0,0
28-01-00 18:30,0.031,0,0,0,0,0
28-01-00 19:30,0.031,0,0,0,0,0
28-01-00 20:30,0.031,0,0,0,0,0
28-01-00 21:30,0.036,0,0,0,0,0
28-01-00 22:30,0.031,0,0,0,0,0
28-01-00 23:30,0.031,0,0,0,0,0
29-01-00 0:30,0.031,0,0,0,0,0
29-01-00 1:30,0.031,0,0,0,0,0
29-01-00 2:30,0.031,0,0,0,0,0
29-01-00 3:30,0.031,0,0,0,0,0
29-01-00 4:30,0.031,0,0,0,0,0
29-01-00 5:30,0.031,0,0,0,0,0
29-01-00 6:30,0.031,0,0,0,0,0
29-01-00 7:30,2.804,15.303,0.614,0,0,0
29-01-00 8:30,59.779,17.503,14.962,12.726,85.057,14.887
29-01-00 9:30,151.369,17.936,38.824,35.394,91.166,16.352
29-01-00 10:30,259.944,18.023,66.996,62.075,92.655,16.699
29-01-00 11:30,280.114,18.012,72.15,66.947,92.788,16.713
29-01-00 12:30,325.353,17.971,83.614,77.77,93.011,16.715
29-01-00 13:30,246.728,17.99,63.473,58.744,92.55,16.65
29-01-00 14:30,153.085,17.889,39.162,35.716,91.201,16.315
29-01-00 15:30,63.992,17.495,16.009,13.723,85.72,14.996
29-01-00 16:30,2.526,15.207,0.549,0,0,0
29-01-00 17:30,0.005,0,0,0,0,0
29-01-00 18:30,0,0,0,0,0,0
29-01-00 19:30,0,0,0,0,0,0
29-01-00 20:30,0,0,0,0,0,0
29-01-00 21:30,0,0,0,0,0,0
29-01-00 22:30,0,0,0,0,0,0
29-01-00 23:30,0,0,0,0,0,0
30-01-00 0:30,0,0,0,0,0,0
30-01-00 1:30,0,0,0,0,0,0
30-01-00 2:30,0,0,0,0,0,0
30-01-00 3:30,0,0,0,0,0,0
30-01-00 4:30,0,0,0,0,0,0
30-01-00 5:30,0,0,0,0,0,0
30-01-00 6:30,0,0,0,0,0,0
30-01-00 7:30,3.363,15.503,0.745,0,0,0
30-01-00 8:30,82.704,17.715,20.945,18.415,87.919,15.575
30-01-00 9:30,171.754,17.929,44.024,40.327,91.602,16.423
30-01-00 10:30,212.669,17.942,54.552,50.303,92.211,16.545
30-01-00 11:30,320.79,17.865,81.934,76.187,92.986,16.612
30-01-00 12:30,266.272,17.917,68.207,63.222,92.692,16.608
30-01-00 13:30,225.562,17.911,57.76,53.34,92.348,16.541
30-01-00 14:30,168.166,17.866,42.953,39.313,91.525,16.352
30-01-00 15:30,82.812,17.647,20.893,18.367,87.908,15.513
30-01-00 16:30,4.558,15.697,1.023,0,0,0
30-01-00 17:30,0,0,0,0,0,0
30-01-00 18:30,0,0,0,0,0,0
30-01-00 19:30,0,0,0,0,0,0
30-01-00 20:30,0,0,0,0,0,0
30-01-00 21:30,0.005,0,0,0,0,0
30-01-00 22:30,0.017,0,0,0,0,0
30-01-00 23:30,0.013,0,0,0,0,0
31-01-00 0:30,0.032,0,0,0,0,0
31-01-00 1:30,0.032,0,0,0,0,0
31-01-00 2:30,0.032,0,0,0,0,0
31-01-00 3:30,0.032,0,0,0,0,0
31-01-00 4:30,0.032,0,0,0,0,0
31-01-00 5:30,0.049,0,0,0,0,0
31-01-00 6:30,0.032,0,0,0,0,0
31-01-00 7:30,5.025,15.86,1.139,0,0,0
31-01-00 8:30,77.605,17.74,19.673,17.204,87.452,15.514
31-01-00 9:30,171.835,18.031,44.274,40.562,91.616,16.519
31-01-00 10:30,244.66,18.071,63.179,58.465,92.539,16.723
31-01-00 11:30,279.229,18.076,72.127,66.924,92.786,16.772
31-01-00 12:30,319.473,18.05,82.402,76.626,92.99,16.785
31-01-00 13:30,243.525,18.054,62.827,58.133,92.528,16.705
31-01-00 14:30,168.723,17.98,43.35,39.686,91.55,16.46
31-01-00 15:30,101.543,17.784,25.805,23.034,89.262,15.874
31-01-00 16:30,4.778,15.743,1.075,0,0,0
31-01-00 17:30,0.005,0,0,0,0,0
31-01-00 18:30,0,0,0,0,0,0
31-01-00 19:30,0.005,0,0,0,0,0
31-01-00 20:30,0,0,0,0,0,0
31-01-00 21:30,0.005,0,0,0,0,0
31-01-00 22:30,0.005,0,0,0,0,0
31-01-00 23:30,0,0,0,0,0,0
1/2/2000 0:30,0.032,0,0,0,0,0
1/2/2000 1:30,0,0,0,0,0,0
1/2/2000 2:30,0,0,0,0,0,0
1/2/2000 3:30,0,0,0,0,0,0
1/2/2000 4:30,0,0,0,0,0,0
1/2/2000 5:30,0,0,0,0,0,0
1/2/2000 6:30,0.005,0,0,0,0,0
1/2/2000 7:30,3.998,15.619,0.892,0,0,0
1/2/2000 8:30,45.835,17.358,11.368,9.307,81.871,14.211
1/2/2000 9:30,114.376,17.848,29.167,26.228,89.922,16.049
1/2/2000 10:30,184.987,17.99,47.55,43.669,91.837,16.521
1/2/2000 11:30,252.118,18,64.843,60.04,92.593,16.667
1/2/2000 12:30,238.131,18.003,61.255,56.646,92.476,16.649
1/2/2000 13:30,205.459,17.994,52.825,48.666,92.127,16.578
1/2/2000 14:30,156.058,17.92,39.958,36.471,91.273,16.356
1/2/2000 15:30,61.648,17.492,15.407,13.15,85.351,14.929
1/2/2000 16:30,4.775,15.71,1.072,0,0,0
1/2/2000 17:30,0.013,0,0,0,0,0
1/2/2000 18:30,0,0,0,0,0,0
1/2/2000 19:30,0.005,0,0,0,0,0
1/2/2000 20:30,0,0,0,0,0,0
1/2/2000 21:30,0,0,0,0,0,0
1/2/2000 22:30,0.005,0,0,0,0,0
1/2/2000 23:30,0.032,0,0,0,0,0
2/2/2000 0:30,0.022,0,0,0,0,0
2/2/2000 1:30,0.013,0,0,0,0,0
2/2/2000 2:30,0,0,0,0,0,0
2/2/2000 3:30,0.005,0,0,0,0,0
2/2/2000 4:30,0.032,0,0,0,0,0
2/2/2000 5:30,0.013,0,0,0,0,0
2/2/2000 6:30,0.005,0,0,0,0,0
2/2/2000 7:30,10.587,16.354,2.474,0.849,34.323,5.613
2/2/2000 8:30,64.431,17.574,16.176,13.881,85.808,15.08
2/2/2000 9:30,132.452,17.875,33.824,30.65,90.616,16.198
2/2/2000 10:30,183.722,17.957,47.132,43.272,91.812,16.487
2/2/2000 11:30,225.383,17.964,57.84,53.416,92.35,16.589
2/2/2000 12:30,240.901,17.955,61.793,57.156,92.496,16.608
2/2/2000 13:30,241.459,17.968,61.982,57.335,92.502,16.621
2/2/2000 14:30,174.977,17.914,44.781,41.045,91.657,16.42
2/2/2000 15:30,89.971,17.686,22.733,20.115,88.486,15.65
2/2/2000 16:30,4.331,15.62,0.966,0,0,0
2/2/2000 17:30,0.005,0,0,0,0,0
2/2/2000 18:30,0.017,0,0,0,0,0
2/2/2000 19:30,0.01,0,0,0,0,0
2/2/2000 20:30,0,0,0,0,0,0
2/2/2000 21:30,0,0,0,0,0,0
2/2/2000 22:30,0,0,0,0,0,0
2/2/2000 23:30,0,0,0,0,0,0
3/2/2000 0:30,0,0,0,0,0,0
3/2/2000 1:30,0,0,0,0,0,0
3/2/2000 2:30,0,0,0,0,0,0
3/2/2000 3:30,0,0,0,0,0,0
3/2/2000 4:30,0,0,0,0,0,0
3/2/2000 5:30,0,0,0,0,0,0
3/2/2000 6:30,0,0,0,0,0,0
3/2/2000 7:30,8.799,16.308,2.049,0.446,21.745,3.546
3/2/2000 8:30,112.468,17.891,28.739,25.82,89.843,16.074
3/2/2000 9:30,197.318,17.964,50.626,46.584,92.015,16.529
3/2/2000 10:30,273.228,17.949,70.045,64.959,92.739,16.645
3/2/2000 11:30,300.462,17.931,76.952,71.483,92.894,16.657
3/2/2000 12:30,312.044,17.912,79.834,74.204,92.949,16.649
3/2/2000 13:30,307.978,17.918,78.819,73.246,92.93,16.651
3/2/2000 14:30,200.634,17.899,51.291,47.215,92.053,16.476
3/2/2000 15:30,77.615,17.578,19.486,17.03,87.394,15.362
3/2/2000 16:30,4.691,15.683,1.051,0,0,0
3/2/2000 17:30,0,0,0,0,0,0
3/2/2000 18:30,0,0,0,0,0,0
3/2/2000 19:30,0,0,0,0,0,0
3/2/2000 20:30,0,0,0,0,0,0
3/2/2000 21:30,0,0,0,0,0,0
3/2/2000 22:30,0,0,0,0,0,0
3/2/2000 23:30,0,0,0,0,0,0
4/2/2000 0:30,0,0,0,0,0,0
4/2/2000 1:30,0,0,0,0,0,0
4/2/2000 2:30,0,0,0,0,0,0
4/2/2000 3:30,0,0,0,0,0,0
4/2/2000 4:30,0,0,0,0,0,0
4/2/2000 5:30,0,0,0,0,0,0
4/2/2000 6:30,0,0,0,0,0,0
4/2/2000 7:30,15.747,16.584,3.729,2.042,54.761,9.082
4/2/2000 8:30,67.764,17.52,16.954,14.622,86.243,15.11
4/2/2000 9:30,120.279,17.765,30.514,27.509,90.151,16.015
4/2/2000 10:30,224.778,17.94,57.588,53.177,92.341,16.566
4/2/2000 11:30,266.869,17.947,68.395,63.399,92.696,16.636
4/2/2000 12:30,328.173,17.941,84.081,78.212,93.019,16.689
4/2/2000 13:30,267.921,17.95,68.679,63.667,92.703,16.641
4/2/2000 14:30,160.725,17.829,40.921,37.386,91.362,16.288
4/2/2000 15:30,60.513,17.386,15.024,12.788,85.112,14.798
4/2/2000 16:30,4.33,15.532,0.96,0,0,0
4/2/2000 17:30,0,0,0,0,0,0
4/2/2000 18:30,0,0,0,0,0,0
4/2/2000 19:30,0,0,0,0,0,0
4/2/2000 20:30,0,0,0,0,0,0
4/2/2000 21:30,0,0,0,0,0,0
4/2/2000 22:30,0,0,0,0,0,0
4/2/2000 23:30,0,0,0,0,0,0
5/2/2000 0:30,0,0,0,0,0,0
5/2/2000 1:30,0,0,0,0,0,0
5/2/2000 2:30,0,0,0,0,0,0
5/2/2000 3:30,0,0,0,0,0,0
5/2/2000 4:30,0,0,0,0,0,0
5/2/2000 5:30,0,0,0,0,0,0
5/2/2000 6:30,0,0,0,0,0,0
5/2/2000 7:30,5.846,15.837,1.324,0,0,0
5/2/2000 8:30,66.101,17.51,16.547,14.234,86.025,15.063
5/2/2000 9:30,147.279,17.859,37.601,34.236,91.049,16.26
5/2/2000 10:30,232.5,17.915,59.545,55.03,92.417,16.556
5/2/2000 11:30,287.201,17.914,73.551,68.272,92.823,16.628
5/2/2000 12:30,258.688,17.89,66.16,61.287,92.635,16.572
5/2/2000 13:30,192.686,17.841,49.146,45.184,91.938,16.403
5/2/2000 14:30,138.231,17.742,35.062,31.828,90.776,16.106
5/2/2000 15:30,74.925,17.485,18.729,16.311,87.09,15.228
5/2/2000 16:30,10.899,16.205,2.525,0.9,35.651,5.777
5/2/2000 17:30,0,0,0,0,0,0
5/2/2000 18:30,0,0,0,0,0,0
5/2/2000 19:30,0,0,0,0,0,0
5/2/2000 20:30,0,0,0,0,0,0
5/2/2000 21:30,0,0,0,0,0,0
5/2/2000 22:30,0,0,0,0,0,0
5/2/2000 23:30,0,0,0,0,0,0
6/2/2000 0:30,0,0,0,0,0,0
6/2/2000 1:30,0,0,0,0,0,0
6/2/2000 2:30,0,0,0,0,0,0
6/2/2000 3:30,0,0,0,0,0,0
6/2/2000 4:30,0,0,0,0,0,0
6/2/2000 5:30,0,0,0,0,0,0
6/2/2000 6:30,0,0,0,0,0,0
6/2/2000 7:30,19.849,16.764,4.758,3.02,63.467,10.64
6/2/2000 8:30,80.097,17.644,20.208,17.715,87.664,15.467
6/2/2000 9:30,192.194,17.968,49.38,45.403,91.946,16.521
6/2/2000 10:30,271.774,17.948,69.749,64.679,92.731,16.644
6/2/2000 11:30,308.205,17.916,78.955,73.375,92.932,16.65
6/2/2000 12:30,265.628,17.915,68.045,63.069,92.687,16.605
6/2/2000 13:30,232.522,17.915,59.565,55.048,92.418,16.557
6/2/2000 14:30,177.41,17.866,45.323,41.56,91.697,16.383
6/2/2000 15:30,96.517,17.671,24.388,21.689,88.934,15.716
6/2/2000 16:30,18.046,16.657,4.298,2.583,60.099,10.011
6/2/2000 17:30,0,0,0,0,0,0
6/2/2000 18:30,0,0,0,0,0,0
6/2/2000 19:30,0,0,0,0,0,0
6/2/2000 20:30,0,0,0,0,0,0
6/2/2000 21:30,0,0,0,0,0,0
6/2/2000 22:30,0,0,0,0,0,0
6/2/2000 23:30,0,0,0,0,0,0
7/2/2000 0:30,0,0,0,0,0,0
7/2/2000 1:30,0,0,0,0,0,0
7/2/2000 2:30,0,0,0,0,0,0
7/2/2000 3:30,0,0,0,0,0,0
7/2/2000 4:30,0,0,0,0,0,0
7/2/2000 5:30,0,0,0,0,0,0
7/2/2000 6:30,0,0,0,0,0,0
7/2/2000 7:30,36.28,17.275,8.959,7.014,78.292,13.525
7/2/2000 8:30,116.268,17.877,29.712,26.745,90.013,16.091
7/2/2000 9:30,212.625,18.019,54.77,50.508,92.218,16.617
7/2/2000 10:30,297.616,18.006,76.608,71.158,92.885,16.725
7/2/2000 11:30,322.712,17.996,83.022,77.211,93.002,16.737
7/2/2000 12:30,315.099,18.01,81.123,75.419,92.969,16.743
7/2/2000 13:30,226.696,17.979,58.264,53.816,92.366,16.606
7/2/2000 14:30,183.753,17.914,47.055,43.201,91.809,16.446
7/2/2000 15:30,88.904,17.643,22.423,19.821,88.398,15.596
7/2/2000 16:30,17.528,16.632,4.168,2.459,59.006,9.814
7/2/2000 17:30,0,0,0,0,0,0
7/2/2000 18:30,0,0,0,0,0,0
7/2/2000 19:30,0,0,0,0,0,0
7/2/2000 20:30,0,0,0,0,0,0
7/2/2000 21:30,0,0,0,0,0,0
7/2/2000 22:30,0,0,0,0,0,0
7/2/2000 23:30,0,0,0,0,0,0
8/2/2000 0:30,0,0,0,0,0,0
8/2/2000 1:30,0,0,0,0,0,0
8/2/2000 2:30,0,0,0,0,0,0
8/2/2000 3:30,0,0,0,0,0,0
8/2/2000 4:30,0,0,0,0,0,0
8/2/2000 5:30,0,0,0,0,0,0
8/2/2000 6:30,0,0,0,0,0,0
8/2/2000 7:30,16.653,16.685,3.973,2.273,57.21,9.545
8/2/2000 8:30,94.066,17.773,23.905,21.228,88.802,15.783
8/2/2000 9:30,189.295,17.984,48.677,44.737,91.905,16.528
8/2/2000 10:30,270.284,17.99,69.528,64.47,92.724,16.681
8/2/2000 11:30,298.023,17.969,76.575,71.127,92.885,16.691
8/2/2000 12:30,247.56,17.946,63.527,58.797,92.553,16.61
8/2/2000 13:30,238.574,17.933,61.176,56.573,92.475,16.584
8/2/2000 14:30,163.282,17.889,41.766,38.187,91.429,16.356
8/2/2000 15:30,88.829,17.678,22.453,19.85,88.405,15.628
8/2/2000 16:30,18.532,16.733,4.434,2.711,61.151,10.232
8/2/2000 17:30,0,0,0,0,0,0
8/2/2000 18:30,0,0,0,0,0,0
8/2/2000 19:30,0,0,0,0,0,0
8/2/2000 20:30,0,0,0,0,0,0
8/2/2000 21:30,0,0,0,0,0,0
8/2/2000 22:30,0,0,0,0,0,0
8/2/2000 23:30,0,0,0,0,0,0
9/2/2000 0:30,0,0,0,0,0,0
9/2/2000 1:30,0,0,0,0,0,0
9/2/2000 2:30,0,0,0,0,0,0
9/2/2000 3:30,0,0,0,0,0,0
9/2/2000 4:30,0,0,0,0,0,0
9/2/2000 5:30,0,0,0,0,0,0
9/2/2000 6:30,0,0,0,0,0,0
9/2/2000 7:30,16.306,16.715,3.899,2.201,56.47,9.439
9/2/2000 8:30,90.904,17.757,23.089,20.452,88.582,15.73
9/2/2000 9:30,152.405,17.924,39.073,35.631,91.191,16.345
9/2/2000 10:30,258.617,17.991,66.551,61.655,92.644,16.668
9/2/2000 11:30,302.199,17.947,77.574,72.071,92.906,16.673
9/2/2000 12:30,283.72,17.951,72.848,67.607,92.806,16.66
9/2/2000 13:30,189.624,17.894,48.533,44.602,91.9,16.444
9/2/2000 14:30,161.06,17.837,41.092,37.549,91.376,16.299
9/2/2000 15:30,88.907,17.602,22.384,19.785,88.39,15.559
9/2/2000 16:30,25.509,16.879,6.158,4.352,70.675,11.929
9/2/2000 17:30,0,0,0,0,0,0
9/2/2000 18:30,0,0,0,0,0,0
9/2/2000 19:30,0,0,0,0,0,0
9/2/2000 20:30,0,0,0,0,0,0
9/2/2000 21:30,0,0,0,0,0,0
9/2/2000 22:30,0,0,0,0,0,0
9/2/2000 23:30,0,0,0,0,0,0
10/2/2000 0:30,0,0,0,0,0,0
10/2/2000 1:30,0,0,0,0,0,0
10/2/2000 2:30,0,0,0,0,0,0
10/2/2000 3:30,0,0,0,0,0,0
10/2/2000 4:30,0,0,0,0,0,0
10/2/2000 5:30,0,0,0,0,0,0
10/2/2000 6:30,0.018,0,0,0,0,0
10/2/2000 7:30,21.444,16.876,5.174,3.415,65.994,11.137
10/2/2000 8:30,113.269,17.808,28.841,25.918,89.867,16.004
10/2/2000 9:30,214.856,17.98,55.234,50.948,92.24,16.585
10/2/2000 10:30,269.249,18.005,69.311,64.264,92.718,16.694
10/2/2000 11:30,323.572,17.941,83.001,77.192,93.002,16.685
10/2/2000 12:30,299.388,17.953,76.848,71.385,92.891,16.676
10/2/2000 13:30,240.84,17.952,61.816,57.178,92.497,16.605
10/2/2000 14:30,184.31,17.895,47.158,43.299,91.816,16.431
10/2/2000 15:30,76.818,17.539,19.263,16.818,87.308,15.313
10/2/2000 16:30,15.701,16.533,3.711,2.026,54.585,9.024
10/2/2000 17:30,0,0,0,0,0,0
10/2/2000 18:30,0,0,0,0,0,0
10/2/2000 19:30,0,0,0,0,0,0
10/2/2000 20:30,0,0,0,0,0,0
10/2/2000 21:30,0,0,0,0,0,0
10/2/2000 22:30,0,0,0,0,0,0
10/2/2000 23:30,0,0,0,0,0,0
11/2/2000 0:30,0,0,0,0,0,0
11/2/2000 1:30,0,0,0,0,0,0
11/2/2000 2:30,0,0,0,0,0,0
11/2/2000 3:30,0,0,0,0,0,0
11/2/2000 4:30,0,0,0,0,0,0
11/2/2000 5:30,0,0,0,0,0,0
11/2/2000 6:30,0.018,0,0,0,0,0
11/2/2000 7:30,26.789,17.01,6.524,4.699,72.023,12.251
11/2/2000 8:30,116.151,17.835,29.659,26.695,90.007,16.053
11/2/2000 9:30,214.452,17.957,55.135,50.855,92.236,16.563
11/2/2000 10:30,274.336,17.954,70.52,65.408,92.75,16.653
11/2/2000 11:30,320.079,17.914,82.096,76.339,92.988,16.658
11/2/2000 12:30,301.618,17.914,77.36,71.869,92.902,16.643
11/2/2000 13:30,227.207,17.897,58.219,53.775,92.367,16.531
11/2/2000 14:30,165.492,17.81,42.199,38.599,91.468,16.291
11/2/2000 15:30,103.345,17.653,26.121,23.336,89.342,15.772
11/2/2000 16:30,33.365,17.027,8.134,6.232,76.62,13.046
11/2/2000 17:30,0,0,0,0,0,0
11/2/2000 18:30,0,0,0,0,0,0
11/2/2000 19:30,0,0,0,0,0,0
11/2/2000 20:30,0,0,0,0,0,0
11/2/2000 21:30,0,0,0,0,0,0
11/2/2000 22:30,0,0,0,0,0,0
11/2/2000 23:30,0,0,0,0,0,0
12/2/2000 0:30,0,0,0,0,0,0
12/2/2000 1:30,0,0,0,0,0,0
12/2/2000 2:30,0,0,0,0,0,0
12/2/2000 3:30,0,0,0,0,0,0
12/2/2000 4:30,0,0,0,0,0,0
