waktu,vermogen,kvar,Dag,stamps,Aantal,Schijnbaar Vermogen,ABS_Reeël Vermogen,Capaciteit,ABS_SChijnbaar vermogen,GEM_Verbruik,Weekdag
3/22/2019 20:00,0.52,0.11,"Friday, March 22, 2019",8:00:00 PM,1,0.53,0.52,4.14,0.53,0,6
3/22/2019 21:00,0.54,0.11,"Friday, March 22, 2019",9:00:00 PM,1,0.55,0.54,4.14,0.55,0,6
3/23/2019 0:00,0.47,0.11,"Saturday, March 23, 2019",12:00:00 AM,1,0.48,0.47,4.14,0.48,0,7
3/23/2019 5:00,0.48,0.11,"Saturday, March 23, 2019",5:00:00 AM,1,0.49,0.48,4.14,0.49,0,7
3/23/2019 10:00,0.37,0.11,"Saturday, March 23, 2019",10:00:00 AM,1,0.39,0.37,4.14,0.39,0,7
3/23/2019 20:00,0.44,0.11,"Saturday, March 23, 2019",8:00:00 PM,1,0.45,0.44,4.14,0.45,0,7
3/24/2019 12:00,-0.24,0.11,"Sunday, March 24, 2019",12:00:00 PM,1,-0.26,0.24,4.14,0.26,0,1
3/24/2019 22:00,0.46,0.11,"Sunday, March 24, 2019",10:00:00 PM,1,0.47,0.46,4.14,0.47,0,1
3/25/2019 0:00,0.43,0.11,"Monday, March 25, 2019",12:00:00 AM,1,0.44,0.43,4.14,0.44,0,2
3/25/2019 20:00,0.58,0.11,"Monday, March 25, 2019",8:00:00 PM,1,0.59,0.58,4.14,0.59,0,2
3/26/2019 2:00,0.54,0.11,"Tuesday, March 26, 2019",2:00:00 AM,1,0.55,0.54,4.14,0.55,0,3
3/26/2019 13:00,0.22,0.11,"Tuesday, March 26, 2019",1:00:00 PM,1,0.25,0.22,4.14,0.25,0,3
3/27/2019 0:00,0.55,0.11,"Wednesday, March 27, 2019",12:00:00 AM,1,0.56,0.55,4.14,0.56,0,4
3/27/2019 7:00,0.73,0.11,"Wednesday, March 27, 2019",7:00:00 AM,1,0.74,0.73,4.14,0.74,0,4
3/27/2019 9:00,0.5,0.11,"Wednesday, March 27, 2019",9:00:00 AM,1,0.51,0.5,4.14,0.51,0,4
3/28/2019 4:00,0.44,0.11,"Thursday, March 28, 2019",4:00:00 AM,1,0.45,0.44,4.14,0.45,0,5
3/28/2019 6:00,0.61,0.11,"Thursday, March 28, 2019",6:00:00 AM,1,0.62,0.61,4.14,0.62,0,5
3/28/2019 9:00,0.54,0.11,"Thursday, March 28, 2019",9:00:00 AM,1,0.55,0.54,4.14,0.55,0,5
3/31/2019 9:00,0.31,0.11,"Sunday, March 31, 2019",9:00:00 AM,1,0.33,0.31,4.14,0.33,0,1
3/31/2019 14:00,-0.64,0.11,"Sunday, March 31, 2019",2:00:00 PM,1,-0.65,0.64,4.14,0.65,0,1
3/31/2019 15:00,-0.68,0.11,"Sunday, March 31, 2019",3:00:00 PM,1,-0.69,0.68,4.14,0.69,0,1
4/1/2019 9:00,0.43,0.11,"Monday, April 01, 2019",9:00:00 AM,1,0.44,0.43,4.14,0.44,0,2
4/2/2019 14:00,0.27,0.11,"Tuesday, April 02, 2019",2:00:00 PM,1,0.29,0.27,4.14,0.29,0,3
4/3/2019 0:00,0.48,0.11,"Wednesday, April 03, 2019",12:00:00 AM,1,0.49,0.48,4.14,0.49,0,4
4/3/2019 16:00,0.35,0.11,"Wednesday, April 03, 2019",4:00:00 PM,1,0.37,0.35,4.14,0.37,0,4
4/4/2019 12:00,-0.02,0.11,"Thursday, April 04, 2019",12:00:00 PM,1,-0.11,0.02,4.14,0.11,0,5
4/5/2019 16:00,-0.07,0.11,"Friday, April 05, 2019",4:00:00 PM,1,-0.13,0.07,4.14,0.13,0,6
4/5/2019 18:00,0.33,0.11,"Friday, April 05, 2019",6:00:00 PM,1,0.35,0.33,4.14,0.35,0,6
4/6/2019 3:00,0.42,0.11,"Saturday, April 06, 2019",3:00:00 AM,1,0.43,0.42,4.14,0.43,0,7
4/6/2019 5:00,0.53,0.11,"Saturday, April 06, 2019",5:00:00 AM,1,0.54,0.53,4.14,0.54,0,7
4/8/2019 7:00,0.71,0.11,"Monday, April 08, 2019",7:00:00 AM,1,0.72,0.71,4.14,0.72,0,2
4/8/2019 8:00,0.66,0.11,"Monday, April 08, 2019",8:00:00 AM,1,0.67,0.66,4.14,0.67,0,2
4/9/2019 10:00,0.11,0.11,"Tuesday, April 09, 2019",10:00:00 AM,1,0.16,0.11,4.14,0.16,0,3
4/10/2019 5:00,0.55,0.11,"Wednesday, April 10, 2019",5:00:00 AM,1,0.56,0.55,4.14,0.56,0,4
4/10/2019 17:00,-0.17,0.11,"Wednesday, April 10, 2019",5:00:00 PM,1,-0.2,0.17,4.14,0.2,0,4
4/11/2019 4:00,0.4,0.11,"Thursday, April 11, 2019",4:00:00 AM,1,0.41,0.4,4.14,0.41,0,5
4/11/2019 5:00,0.53,0.11,"Thursday, April 11, 2019",5:00:00 AM,1,0.54,0.53,4.14,0.54,0,5
4/11/2019 14:00,-0.19,0.11,"Thursday, April 11, 2019",2:00:00 PM,1,-0.22,0.19,4.14,0.22,0,5
4/11/2019 23:00,0.51,0.11,"Thursday, April 11, 2019",11:00:00 PM,1,0.52,0.51,4.14,0.52,0,5
4/12/2019 0:00,0.48,0.11,"Friday, April 12, 2019",12:00:00 AM,1,0.49,0.48,4.14,0.49,0,6
4/12/2019 1:00,0.49,0.11,"Friday, April 12, 2019",1:00:00 AM,1,0.5,0.49,4.14,0.5,0,6
4/12/2019 2:00,0.48,0.11,"Friday, April 12, 2019",2:00:00 AM,1,0.49,0.48,4.14,0.49,0,6
4/12/2019 19:00,0.6,0.11,"Friday, April 12, 2019",7:00:00 PM,1,0.61,0.6,4.14,0.61,0,6
4/13/2019 23:00,0.43,0.11,"Saturday, April 13, 2019",11:00:00 PM,1,0.44,0.43,4.14,0.44,0,7
4/14/2019 22:00,0.42,0.11,"Sunday, April 14, 2019",10:00:00 PM,1,0.43,0.42,4.14,0.43,0,1
4/15/2019 4:00,0.42,0.11,"Monday, April 15, 2019",4:00:00 AM,1,0.43,0.42,4.14,0.43,0,2
4/15/2019 5:00,0.55,0.11,"Monday, April 15, 2019",5:00:00 AM,1,0.56,0.55,4.14,0.56,0,2
4/15/2019 6:00,0.74,0.11,"Monday, April 15, 2019",6:00:00 AM,1,0.75,0.74,4.14,0.75,0,2
4/15/2019 18:00,0.25,0.11,"Monday, April 15, 2019",6:00:00 PM,1,0.27,0.25,4.14,0.27,0,2
4/15/2019 22:00,0.58,0.11,"Monday, April 15, 2019",10:00:00 PM,1,0.59,0.58,4.14,0.59,0,2
4/16/2019 1:00,0.57,0.11,"Tuesday, April 16, 2019",1:00:00 AM,1,0.58,0.57,4.14,0.58,0,3
4/16/2019 4:00,0.58,0.11,"Tuesday, April 16, 2019",4:00:00 AM,1,0.59,0.58,4.14,0.59,0,3
4/16/2019 18:00,0.33,0.11,"Tuesday, April 16, 2019",6:00:00 PM,1,0.35,0.33,4.14,0.35,0,3
4/17/2019 11:00,0.21,0.11,"Wednesday, April 17, 2019",11:00:00 AM,1,0.24,0.21,4.14,0.24,0,4
4/18/2019 5:00,0.59,0.11,"Thursday, April 18, 2019",5:00:00 AM,1,0.6,0.59,4.14,0.6,0,5
4/18/2019 7:00,0.74,0.11,"Thursday, April 18, 2019",7:00:00 AM,1,0.75,0.74,4.14,0.75,0,5
4/18/2019 11:00,-0.11,0.11,"Thursday, April 18, 2019",11:00:00 AM,1,-0.16,0.11,4.14,0.16,0,5
4/19/2019 7:00,0.7,0.11,"Friday, April 19, 2019",7:00:00 AM,1,0.71,0.7,4.14,0.71,0,6
4/19/2019 8:00,0.6,0.11,"Friday, April 19, 2019",8:00:00 AM,1,0.61,0.6,4.14,0.61,0,6
4/19/2019 17:00,0,0.11,"Friday, April 19, 2019",5:00:00 PM,1,0,0,4.14,NaN,0,6
4/19/2019 19:00,0.38,0.11,"Friday, April 19, 2019",7:00:00 PM,1,0.4,0.38,4.14,0.4,0,6
4/20/2019 13:00,-0.54,0.11,"Saturday, April 20, 2019",1:00:00 PM,1,-0.55,0.54,4.14,0.55,0,7
4/20/2019 17:00,-0.3,0.11,"Saturday, April 20, 2019",5:00:00 PM,1,-0.32,0.3,4.14,0.32,0,7
4/22/2019 12:00,-0.59,0.11,"Monday, April 22, 2019",12:00:00 PM,1,-0.6,0.59,4.14,0.6,0,2
4/22/2019 17:00,-0.26,0.11,"Monday, April 22, 2019",5:00:00 PM,1,-0.28,0.26,4.14,0.28,0,2
4/23/2019 3:00,0.37,0.11,"Tuesday, April 23, 2019",3:00:00 AM,1,0.39,0.37,4.14,0.39,0,3
4/23/2019 12:00,-0.13,0.11,"Tuesday, April 23, 2019",12:00:00 PM,1,-0.17,0.13,4.14,0.17,0,3
4/23/2019 18:00,0.18,0.11,"Tuesday, April 23, 2019",6:00:00 PM,1,0.21,0.18,4.14,0.21,0,3
4/24/2019 10:00,0.09,0.11,"Wednesday, April 24, 2019",10:00:00 AM,1,0.14,0.09,4.14,0.14,0,4
4/25/2019 8:00,0.66,0.11,"Thursday, April 25, 2019",8:00:00 AM,1,0.67,0.66,4.14,0.67,0,5
4/26/2019 11:00,0.01,0.11,"Friday, April 26, 2019",11:00:00 AM,1,0.11,0.01,4.14,0.11,0,6
4/26/2019 20:00,0.41,0.11,"Friday, April 26, 2019",8:00:00 PM,1,0.42,0.41,4.14,0.42,0,6
4/27/2019 10:00,0.12,0.11,"Saturday, April 27, 2019",10:00:00 AM,1,0.16,0.12,4.14,0.16,0,7
4/28/2019 1:00,0.37,0.11,"Sunday, April 28, 2019",1:00:00 AM,1,0.39,0.37,4.14,0.39,0,1
4/30/2019 7:00,0.77,0.11,"Tuesday, April 30, 2019",7:00:00 AM,1,0.78,0.77,4.14,0.78,0,3
4/30/2019 11:00,0.52,0.11,"Tuesday, April 30, 2019",11:00:00 AM,1,0.53,0.52,4.14,0.53,0,3
4/30/2019 12:00,0.38,0.11,"Tuesday, April 30, 2019",12:00:00 PM,1,0.4,0.38,4.14,0.4,0,3
4/30/2019 14:00,0.48,0.11,"Tuesday, April 30, 2019",2:00:00 PM,1,0.49,0.48,4.14,0.49,0,3
5/1/2019 5:00,0.52,0.11,"Wednesday, May 01, 2019",5:00:00 AM,1,0.53,0.52,4.14,0.53,0,4
5/1/2019 7:00,0.74,0.11,"Wednesday, May 01, 2019",7:00:00 AM,1,0.75,0.74,4.14,0.75,0,4
5/2/2019 0:00,0.43,0.11,"Thursday, May 02, 2019",12:00:00 AM,1,0.44,0.43,4.14,0.44,0,5
5/2/2019 9:00,0.49,0.11,"Thursday, May 02, 2019",9:00:00 AM,1,0.5,0.49,4.14,0.5,0,5
5/2/2019 12:00,0.61,0.11,"Thursday, May 02, 2019",12:00:00 PM,1,0.62,0.61,4.14,0.62,0,5
5/2/2019 19:00,0.42,0.11,"Thursday, May 02, 2019",7:00:00 PM,1,0.43,0.42,4.14,0.43,0,5
5/3/2019 2:00,0.46,0.11,"Friday, May 03, 2019",2:00:00 AM,1,0.47,0.46,4.14,0.47,0,6
5/3/2019 10:00,0.06,0.11,"Friday, May 03, 2019",10:00:00 AM,1,0.13,0.06,4.14,0.13,0,6
5/4/2019 1:00,0.44,0.11,"Saturday, May 04, 2019",1:00:00 AM,1,0.45,0.44,4.14,0.45,0,7
5/4/2019 2:00,0.39,0.11,"Saturday, May 04, 2019",2:00:00 AM,1,0.41,0.39,4.14,0.41,0,7
5/5/2019 2:00,0.4,0.11,"Sunday, May 05, 2019",2:00:00 AM,1,0.41,0.4,4.14,0.41,0,1
5/5/2019 13:00,-0.61,0.11,"Sunday, May 05, 2019",1:00:00 PM,1,-0.62,0.61,4.14,0.62,0,1
5/6/2019 10:00,0.26,0.11,"Monday, May 06, 2019",10:00:00 AM,1,0.28,0.26,4.14,0.28,0,2
5/6/2019 11:00,0.28,0.11,"Monday, May 06, 2019",11:00:00 AM,1,0.3,0.28,4.14,0.3,0,2
5/6/2019 15:00,0.29,0.11,"Monday, May 06, 2019",3:00:00 PM,1,0.31,0.29,4.14,0.31,0,2
5/7/2019 3:00,0.49,0.11,"Tuesday, May 07, 2019",3:00:00 AM,1,0.5,0.49,4.14,0.5,0,3
5/7/2019 14:00,-0.02,0.11,"Tuesday, May 07, 2019",2:00:00 PM,1,-0.11,0.02,4.14,0.11,0,3
5/7/2019 17:00,-0.06,0.11,"Tuesday, May 07, 2019",5:00:00 PM,1,-0.13,0.06,4.14,0.13,0,3
5/8/2019 5:00,0.56,0.11,"Wednesday, May 08, 2019",5:00:00 AM,1,0.57,0.56,4.14,0.57,0,4
5/8/2019 6:00,0.73,0.11,"Wednesday, May 08, 2019",6:00:00 AM,1,0.74,0.73,4.14,0.74,0,4
5/8/2019 8:00,0.58,0.11,"Wednesday, May 08, 2019",8:00:00 AM,1,0.59,0.58,4.14,0.59,0,4
5/9/2019 11:00,0.17,0.11,"Thursday, May 09, 2019",11:00:00 AM,1,0.2,0.17,4.14,0.2,0,5
5/9/2019 12:00,0,0.11,"Thursday, May 09, 2019",12:00:00 PM,1,0,0,4.14,NaN,0,5
5/9/2019 13:00,0.31,0.11,"Thursday, May 09, 2019",1:00:00 PM,1,0.33,0.31,4.14,0.33,0,5
5/9/2019 15:00,-0.25,0.11,"Thursday, May 09, 2019",3:00:00 PM,1,-0.27,0.25,4.14,0.27,0,5
5/9/2019 19:00,0.35,0.11,"Thursday, May 09, 2019",7:00:00 PM,1,0.37,0.35,4.14,0.37,0,5
5/10/2019 7:00,0.7,0.11,"Friday, May 10, 2019",7:00:00 AM,1,0.71,0.7,4.14,0.71,0,6
5/10/2019 17:00,0.11,0.11,"Friday, May 10, 2019",5:00:00 PM,1,0.16,0.11,4.14,0.16,0,6
5/11/2019 12:00,-0.44,0.11,"Saturday, May 11, 2019",12:00:00 PM,1,-0.45,0.44,4.14,0.45,0,7
5/12/2019 3:00,0.41,0.11,"Sunday, May 12, 2019",3:00:00 AM,1,0.42,0.41,4.14,0.42,0,1
5/12/2019 6:00,0.38,0.11,"Sunday, May 12, 2019",6:00:00 AM,1,0.4,0.38,4.14,0.4,0,1
5/12/2019 13:00,-0.6,0.11,"Sunday, May 12, 2019",1:00:00 PM,1,-0.61,0.6,4.14,0.61,0,1
5/13/2019 6:00,0.67,0.11,"Monday, May 13, 2019",6:00:00 AM,1,0.68,0.67,4.14,0.68,0,2
5/13/2019 17:00,0.1,0.11,"Monday, May 13, 2019",5:00:00 PM,1,0.15,0.1,4.14,0.15,0,2
5/14/2019 16:00,-0.16,0.11,"Tuesday, May 14, 2019",4:00:00 PM,1,-0.19,0.16,4.14,0.19,0,3
5/15/2019 5:00,0.52,0.11,"Wednesday, May 15, 2019",5:00:00 AM,1,0.53,0.52,4.14,0.53,0,4
5/15/2019 7:00,0.64,0.11,"Wednesday, May 15, 2019",7:00:00 AM,1,0.65,0.64,4.14,0.65,0,4
5/16/2019 6:00,0.57,0.11,"Thursday, May 16, 2019",6:00:00 AM,1,0.58,0.57,4.14,0.58,0,5
5/16/2019 10:00,-0.03,0.11,"Thursday, May 16, 2019",10:00:00 AM,1,-0.11,0.03,4.14,0.11,0,5
5/17/2019 2:00,0.39,0.11,"Friday, May 17, 2019",2:00:00 AM,1,0.41,0.39,4.14,0.41,0,6
5/17/2019 7:00,0.67,0.11,"Friday, May 17, 2019",7:00:00 AM,1,0.68,0.67,4.14,0.68,0,6
5/17/2019 9:00,0.61,0.11,"Friday, May 17, 2019",9:00:00 AM,1,0.62,0.61,4.14,0.62,0,6
5/17/2019 15:00,0.22,0.11,"Friday, May 17, 2019",3:00:00 PM,1,0.25,0.22,4.14,0.25,0,6
5/18/2019 11:00,-0.4,0.11,"Saturday, May 18, 2019",11:00:00 AM,1,-0.41,0.4,4.14,0.41,0,7
5/20/2019 9:00,0.65,0.11,"Monday, May 20, 2019",9:00:00 AM,1,0.66,0.65,4.14,0.66,0,2
5/20/2019 11:00,0.47,0.11,"Monday, May 20, 2019",11:00:00 AM,1,0.48,0.47,4.14,0.48,0,2
5/20/2019 13:00,0.5,0.11,"Monday, May 20, 2019",1:00:00 PM,1,0.51,0.5,4.14,0.51,0,2
5/20/2019 14:00,0.4,0.11,"Monday, May 20, 2019",2:00:00 PM,1,0.41,0.4,4.14,0.41,0,2
5/20/2019 16:00,0.41,0.11,"Monday, May 20, 2019",4:00:00 PM,1,0.42,0.41,4.14,0.42,0,2
5/21/2019 9:00,0.75,0.11,"Tuesday, May 21, 2019",9:00:00 AM,1,0.76,0.75,4.14,0.76,0,3
5/21/2019 10:00,0.69,0.11,"Tuesday, May 21, 2019",10:00:00 AM,1,0.7,0.69,4.14,0.7,0,3
5/21/2019 17:00,0.53,0.11,"Tuesday, May 21, 2019",5:00:00 PM,1,0.54,0.53,4.14,0.54,0,3
5/22/2019 6:00,0.64,0.11,"Wednesday, May 22, 2019",6:00:00 AM,1,0.65,0.64,4.14,0.65,0,4
5/22/2019 11:00,0.11,0.11,"Wednesday, May 22, 2019",11:00:00 AM,1,0.16,0.11,4.14,0.16,0,4
5/23/2019 11:00,-0.26,0.11,"Thursday, May 23, 2019",11:00:00 AM,1,-0.28,0.26,4.14,0.28,0,5
5/23/2019 12:00,-0.45,0.11,"Thursday, May 23, 2019",12:00:00 PM,1,-0.46,0.45,4.14,0.46,0,5
5/23/2019 17:00,-0.21,0.11,"Thursday, May 23, 2019",5:00:00 PM,1,-0.24,0.21,4.14,0.24,0,5
5/23/2019 19:00,0.24,0.11,"Thursday, May 23, 2019",7:00:00 PM,1,0.26,0.24,4.14,0.26,0,5
5/26/2019 13:00,-0.55,0.11,"Sunday, May 26, 2019",1:00:00 PM,1,-0.56,0.55,4.14,0.56,0,1
5/27/2019 17:00,-0.32,0.11,"Monday, May 27, 2019",5:00:00 PM,1,-0.34,0.32,4.14,0.34,0,2
5/28/2019 9:00,0.69,0.11,"Tuesday, May 28, 2019",9:00:00 AM,1,0.7,0.69,4.14,0.7,0,3
5/28/2019 16:00,0.39,0.11,"Tuesday, May 28, 2019",4:00:00 PM,1,0.41,0.39,4.14,0.41,0,3
5/31/2019 5:00,0.52,0.11,"Friday, May 31, 2019",5:00:00 AM,1,0.53,0.52,4.14,0.53,0,6
5/31/2019 6:00,0.54,0.11,"Friday, May 31, 2019",6:00:00 AM,1,0.55,0.54,4.14,0.55,0,6
6/1/2019 17:00,-0.38,0.11,"Saturday, June 01, 2019",5:00:00 PM,1,-0.4,0.38,4.14,0.4,0,7
6/2/2019 13:00,-0.75,0.11,"Sunday, June 02, 2019",1:00:00 PM,1,-0.76,0.75,4.14,0.76,0,1
6/3/2019 4:00,0.4,0.11,"Monday, June 03, 2019",4:00:00 AM,1,0.41,0.4,4.14,0.41,0,2
6/3/2019 10:00,0.2,0.11,"Monday, June 03, 2019",10:00:00 AM,1,0.23,0.2,4.14,0.23,0,2
6/3/2019 14:00,0.05,0.11,"Monday, June 03, 2019",2:00:00 PM,1,0.12,0.05,4.14,0.12,0,2
6/3/2019 20:00,0.41,0.11,"Monday, June 03, 2019",8:00:00 PM,1,0.42,0.41,4.14,0.42,0,2
6/5/2019 10:00,0.7,0.11,"Wednesday, June 05, 2019",10:00:00 AM,1,0.71,0.7,4.14,0.71,0,4
6/5/2019 12:00,0.39,0.11,"Wednesday, June 05, 2019",12:00:00 PM,1,0.41,0.39,4.14,0.41,0,4
6/5/2019 13:00,0.19,0.11,"Wednesday, June 05, 2019",1:00:00 PM,1,0.22,0.19,4.14,0.22,0,4
6/5/2019 14:00,0.42,0.11,"Wednesday, June 05, 2019",2:00:00 PM,1,0.43,0.42,4.14,0.43,0,4
6/5/2019 17:00,0.49,0.11,"Wednesday, June 05, 2019",5:00:00 PM,1,0.5,0.49,4.14,0.5,0,4
6/5/2019 18:00,0.49,0.11,"Wednesday, June 05, 2019",6:00:00 PM,1,0.5,0.49,4.14,0.5,0,4
6/6/2019 11:00,-0.14,0.11,"Thursday, June 06, 2019",11:00:00 AM,1,-0.18,0.14,4.14,0.18,0,5
6/6/2019 12:00,-0.15,0.11,"Thursday, June 06, 2019",12:00:00 PM,1,-0.19,0.15,4.14,0.19,0,5
6/6/2019 13:00,-0.34,0.11,"Thursday, June 06, 2019",1:00:00 PM,1,-0.36,0.34,4.14,0.36,0,5
6/8/2019 7:00,0.61,0.11,"Saturday, June 08, 2019",7:00:00 AM,1,0.62,0.61,4.14,0.62,0,7
6/9/2019 13:00,-0.73,0.11,"Sunday, June 09, 2019",1:00:00 PM,1,-0.74,0.73,4.14,0.74,0,1
6/12/2019 8:00,0.69,0.11,"Wednesday, June 12, 2019",8:00:00 AM,1,0.7,0.69,4.14,0.7,0,4
6/12/2019 12:00,0.72,0.11,"Wednesday, June 12, 2019",12:00:00 PM,1,0.73,0.72,4.14,0.73,0,4
6/13/2019 8:00,0.61,0.11,"Thursday, June 13, 2019",8:00:00 AM,1,0.62,0.61,4.14,0.62,0,5
6/13/2019 14:00,0.4,0.11,"Thursday, June 13, 2019",2:00:00 PM,1,0.41,0.4,4.14,0.41,0,5
6/14/2019 7:00,0.63,0.11,"Friday, June 14, 2019",7:00:00 AM,1,0.64,0.63,4.14,0.64,0,6
6/14/2019 18:00,-0.02,0.11,"Friday, June 14, 2019",6:00:00 PM,1,-0.11,0.02,4.14,0.11,0,6
6/15/2019 7:00,0.62,0.11,"Saturday, June 15, 2019",7:00:00 AM,1,0.63,0.62,4.14,0.63,0,7
6/15/2019 8:00,0.59,0.11,"Saturday, June 15, 2019",8:00:00 AM,1,0.6,0.59,4.14,0.6,0,7
6/17/2019 17:00,-0.03,0.11,"Monday, June 17, 2019",5:00:00 PM,1,-0.11,0.03,4.14,0.11,0,2
6/17/2019 19:00,0.28,0.11,"Monday, June 17, 2019",7:00:00 PM,1,0.3,0.28,4.14,0.3,0,2
6/18/2019 8:00,0.31,0.11,"Tuesday, June 18, 2019",8:00:00 AM,1,0.33,0.31,4.14,0.33,0,3
6/19/2019 19:00,0.57,0.11,"Wednesday, June 19, 2019",7:00:00 PM,1,0.58,0.57,4.14,0.58,0,4
6/20/2019 7:00,0.49,0.11,"Thursday, June 20, 2019",7:00:00 AM,1,0.5,0.49,4.14,0.5,0,5
6/20/2019 9:00,0.53,0.11,"Thursday, June 20, 2019",9:00:00 AM,1,0.54,0.53,4.14,0.54,0,5
6/20/2019 17:00,0.29,0.11,"Thursday, June 20, 2019",5:00:00 PM,1,0.31,0.29,4.14,0.31,0,5
6/21/2019 8:00,0.34,0.11,"Friday, June 21, 2019",8:00:00 AM,1,0.36,0.34,4.14,0.36,0,6
6/21/2019 12:00,-0.11,0.11,"Friday, June 21, 2019",12:00:00 PM,1,-0.16,0.11,4.14,0.16,0,6
6/22/2019 11:00,-0.53,0.11,"Saturday, June 22, 2019",11:00:00 AM,1,-0.54,0.53,4.14,0.54,0,7
6/22/2019 12:00,-0.44,0.11,"Saturday, June 22, 2019",12:00:00 PM,1,-0.45,0.44,4.14,0.45,0,7
6/23/2019 13:00,-0.7,0.11,"Sunday, June 23, 2019",1:00:00 PM,1,-0.71,0.7,4.14,0.71,0,1
6/24/2019 7:00,0.41,0.11,"Monday, June 24, 2019",7:00:00 AM,1,0.42,0.41,4.14,0.42,0,2
6/25/2019 20:00,0.48,0.11,"Tuesday, June 25, 2019",8:00:00 PM,1,0.49,0.48,4.14,0.49,0,3
6/26/2019 12:00,0.41,0.11,"Wednesday, June 26, 2019",12:00:00 PM,1,0.42,0.41,4.14,0.42,0,4
6/26/2019 19:00,0.17,0.11,"Wednesday, June 26, 2019",7:00:00 PM,1,0.2,0.17,4.14,0.2,0,4
6/26/2019 20:00,0.33,0.11,"Wednesday, June 26, 2019",8:00:00 PM,1,0.35,0.33,4.14,0.35,0,4
6/27/2019 8:00,0.29,0.11,"Thursday, June 27, 2019",8:00:00 AM,1,0.31,0.29,4.14,0.31,0,5
6/28/2019 9:00,0.32,0.11,"Friday, June 28, 2019",9:00:00 AM,1,0.34,0.32,4.14,0.34,0,6
6/28/2019 18:00,0.02,0.11,"Friday, June 28, 2019",6:00:00 PM,1,0.11,0.02,4.14,0.11,0,6
6/29/2019 20:00,0.34,0.11,"Saturday, June 29, 2019",8:00:00 PM,1,0.36,0.34,4.14,0.36,0,7
6/30/2019 12:00,-0.76,0.11,"Sunday, June 30, 2019",12:00:00 PM,1,-0.77,0.76,4.14,0.77,0,1
7/1/2019 10:00,0,0.11,"Monday, July 01, 2019",10:00:00 AM,1,0,0,4.14,NaN,0,2
7/1/2019 17:00,0.03,0.11,"Monday, July 01, 2019",5:00:00 PM,1,0.11,0.03,4.14,0.11,0,2
7/3/2019 15:00,0.28,0.11,"Wednesday, July 03, 2019",3:00:00 PM,1,0.3,0.28,4.14,0.3,0,4
7/3/2019 16:00,-0.06,0.11,"Wednesday, July 03, 2019",4:00:00 PM,1,-0.13,0.06,4.14,0.13,0,4
7/4/2019 20:00,0.4,0.11,"Thursday, July 04, 2019",8:00:00 PM,1,0.41,0.4,4.14,0.41,0,5
7/5/2019 4:00,0.41,0.11,"Friday, July 05, 2019",4:00:00 AM,1,0.42,0.41,4.14,0.42,0,6
7/8/2019 9:00,0.46,0.11,"Monday, July 08, 2019",9:00:00 AM,1,0.47,0.46,4.14,0.47,0,2
7/8/2019 10:00,0.48,0.11,"Monday, July 08, 2019",10:00:00 AM,1,0.49,0.48,4.14,0.49,0,2
7/8/2019 18:00,0.28,0.11,"Monday, July 08, 2019",6:00:00 PM,1,0.3,0.28,4.14,0.3,0,2
7/9/2019 11:00,-0.23,0.11,"Tuesday, July 09, 2019",11:00:00 AM,1,-0.25,0.23,4.14,0.25,0,3
7/9/2019 15:00,-0.22,0.11,"Tuesday, July 09, 2019",3:00:00 PM,1,-0.25,0.22,4.14,0.25,0,3
7/9/2019 19:00,0.34,0.11,"Tuesday, July 09, 2019",7:00:00 PM,1,0.36,0.34,4.14,0.36,0,3
7/10/2019 10:00,0.29,0.11,"Wednesday, July 10, 2019",10:00:00 AM,1,0.31,0.29,4.14,0.31,0,4
7/10/2019 13:00,0.59,0.11,"Wednesday, July 10, 2019",1:00:00 PM,1,0.6,0.59,4.14,0.6,0,4
7/10/2019 14:00,0.41,0.11,"Wednesday, July 10, 2019",2:00:00 PM,1,0.42,0.41,4.14,0.42,0,4
7/11/2019 8:00,0.48,0.11,"Thursday, July 11, 2019",8:00:00 AM,1,0.49,0.48,4.14,0.49,0,5
7/11/2019 9:00,0.38,0.11,"Thursday, July 11, 2019",9:00:00 AM,1,0.4,0.38,4.14,0.4,0,5
7/12/2019 17:00,0.07,0.11,"Friday, July 12, 2019",5:00:00 PM,1,0.13,0.07,4.14,0.13,0,6
7/15/2019 10:00,0.51,0.11,"Monday, July 15, 2019",10:00:00 AM,1,0.52,0.51,4.14,0.52,0,2
7/15/2019 15:00,0.39,0.11,"Monday, July 15, 2019",3:00:00 PM,1,0.41,0.39,4.14,0.41,0,2
7/15/2019 16:00,0.31,0.11,"Monday, July 15, 2019",4:00:00 PM,1,0.33,0.31,4.14,0.33,0,2
7/16/2019 9:00,0.5,0.11,"Tuesday, July 16, 2019",9:00:00 AM,1,0.51,0.5,4.14,0.51,0,3
7/16/2019 11:00,0.32,0.11,"Tuesday, July 16, 2019",11:00:00 AM,1,0.34,0.32,4.14,0.34,0,3
7/16/2019 15:00,0.01,0.11,"Tuesday, July 16, 2019",3:00:00 PM,1,0.11,0.01,4.14,0.11,0,3
7/16/2019 20:00,0.31,0.11,"Tuesday, July 16, 2019",8:00:00 PM,1,0.33,0.31,4.14,0.33,0,3
7/18/2019 9:00,0.31,0.11,"Thursday, July 18, 2019",9:00:00 AM,1,0.33,0.31,4.14,0.33,0,5
7/18/2019 13:00,0.01,0.11,"Thursday, July 18, 2019",1:00:00 PM,1,0.11,0.01,4.14,0.11,0,5
